               * c:\avkk\waveformgenerator\waveformgenerator.cir
               Transient Analysis  Sat Oct 08 17:51:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
144	6.003965e-01	9.275393e-13	-3.15378e-10	-3.13049e-10	
145	6.005939e-01	-1.77799e-13	-2.91029e-10	-2.92365e-10	
146	6.009885e-01	8.648637e-13	-2.63256e-10	-2.60909e-10	
147	6.017777e-01	-3.00635e-13	-2.12349e-10	-2.13908e-10	
148	6.033562e-01	7.112019e-13	-1.63014e-10	-1.60874e-10	
149	6.065132e-01	-4.41942e-13	-1.11053e-10	-1.12850e-10	
150	6.128273e-01	5.760496e-13	-8.29470e-11	-8.09856e-11	
151	6.254553e-01	-5.22072e-13	-6.22033e-11	-6.41136e-11	
152	6.507113e-01	5.525892e-13	-6.27688e-11	-6.08501e-11	
153	7.002000e-01	-5.21850e-13	-5.78307e-11	-5.97505e-11	
154	7.002100e-01	3.899742e-10	-1.87394e-10	6.157491e-11	
155	7.002300e-01	3.286420e-10	-5.20849e-11	7.949713e-11	
156	7.002700e-01	7.614026e-10	-2.20253e-10	1.427089e-10	
157	7.003000e-01	4.018912e-10	-8.44455e-11	8.202475e-11	
158	7.003048e-01	6.110124e-12	-7.97799e-11	-7.56826e-11	
159	7.003145e-01	5.287939e-12	-7.24245e-11	-6.93676e-11	
160	7.003339e-01	3.494828e-12	-6.15550e-11	-6.04892e-11	
161	7.003726e-01	1.267500e-12	-4.84410e-11	-4.98736e-11	
162	7.004501e-01	-9.07023e-13	-3.64220e-11	-4.03363e-11	
163	7.006050e-01	-2.42780e-12	-2.91608e-11	-3.48583e-11	
164	7.009148e-01	-3.18906e-12	-2.55046e-11	-3.20315e-11	
165	7.015344e-01	-3.10234e-12	-2.46142e-11	-3.08053e-11	
166	7.027737e-01	-2.58314e-12	-2.46107e-11	-2.97748e-11	
167	7.052523e-01	-1.88718e-12	-2.49076e-11	-2.86713e-11	
168	7.102095e-01	-1.09040e-12	-2.64291e-11	-2.85952e-11	
169	7.201238e-01	-4.33630e-13	-3.02411e-11	-3.10908e-11	
170	7.399524e-01	-5.57024e-15	-3.64656e-11	-3.64679e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	7.796097e-01	-5.99422e-14	-4.06398e-11	-4.07546e-11	
172	8.001000e-01	4.480162e-14	-4.04705e-11	-4.03808e-11	
173	8.001100e-01	-2.56429e-10	-8.41007e-11	-2.41232e-10	
174	8.001300e-01	-7.57378e-11	-1.23494e-09	-5.34033e-10	
175	8.001641e-01	-2.17924e-10	-8.93301e-10	-4.37311e-10	
